title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,cluster
Got Your Money (feat. Kelis),ODB,0.934,0.45899999999999996,1.0,-7.654,1.0,0.18899999999999997,0.0516,0.0,0.222,0.6970000000000001,103.04,spotify:track:6YYd5MLpu45J0uLrMdivF7,239547.0,4.0,78
Got Your Money (feat. Kelis),Kelis,0.934,0.45899999999999996,1.0,-7.654,1.0,0.18899999999999997,0.0516,0.0,0.222,0.6970000000000001,103.04,spotify:track:6YYd5MLpu45J0uLrMdivF7,239547.0,4.0,78
Bitches Ain't Shit,Dr. Dre,0.5670000000000001,0.6779999999999999,7.0,-8.442,1.0,0.209,0.0192,1.61e-06,0.113,0.777,90.86200000000001,spotify:track:0JSCZdPOPR7d8Mfi09tIxU,288560.0,4.0,56
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,0.845,0.884,6.0,-4.506,0.0,0.0759,0.0128,2.1000000000000002e-06,0.203,0.904,104.536,spotify:track:4INDiWSKvqSKDEu7mh8HFz,257400.0,4.0,82
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,Mase,0.845,0.884,6.0,-4.506,0.0,0.0759,0.0128,2.1000000000000002e-06,0.203,0.904,104.536,spotify:track:4INDiWSKvqSKDEu7mh8HFz,257400.0,4.0,82
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,Diddy,0.845,0.884,6.0,-4.506,0.0,0.0759,0.0128,2.1000000000000002e-06,0.203,0.904,104.536,spotify:track:4INDiWSKvqSKDEu7mh8HFz,257400.0,4.0,82
Ambitionz Az A Ridah,2Pac,0.8009999999999999,0.9079999999999999,2.0,-6.553999999999999,1.0,0.221,0.00253,0.000655,0.0698,0.805,87.279,spotify:track:3ssX20QT5c3nA9wk78V1LQ,278387.0,4.0,23
Find a Way,A Tribe Called Quest,0.773,0.581,8.0,-8.466000000000001,1.0,0.43200000000000005,0.0352,0.0,0.485,0.711,94.09299999999999,spotify:track:2MAaiV0bbeq4FpSwPe2rR8,203067.0,4.0,78
Gettin' It (feat. Parliament Funkadelic),Too $hort,0.902,0.41,1.0,-5.31,1.0,0.21899999999999997,0.17600000000000002,0.0,0.11900000000000001,0.647,84.07,spotify:track:5K5dQsYdSdo2LKdepxbYAd,341427.0,4.0,15
Gettin' It (feat. Parliament Funkadelic),Parliament Funkadelic,0.902,0.41,1.0,-5.31,1.0,0.21899999999999997,0.17600000000000002,0.0,0.11900000000000001,0.647,84.07,spotify:track:5K5dQsYdSdo2LKdepxbYAd,341427.0,4.0,15
"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,0.52,0.847,9.0,-5.3,1.0,0.42700000000000005,0.272,0.0,0.325,0.799,177.37099999999998,spotify:track:5PbFD3AIyunz5HxocduA9e,302013.0,4.0,11
I Got 5 On It,Luniz,0.6,0.706,10.0,-7.899,0.0,0.361,0.209,0.0,0.125,0.58,173.926,spotify:track:4IYKjN1DrYzxKXt0umJqsG,253533.0,4.0,54
I Got 5 On It,Michael Marshall,0.6,0.706,10.0,-7.899,0.0,0.361,0.209,0.0,0.125,0.58,173.926,spotify:track:4IYKjN1DrYzxKXt0umJqsG,253533.0,4.0,54
Invocation,Common,0.753,0.539,6.0,-8.03,0.0,0.425,0.0515,1.1900000000000001e-05,0.0841,0.78,83.92,spotify:track:1zS4PMsHfkSXPkzrEkCkC6,134040.0,4.0,39
California Love - Original Version,2Pac,0.7609999999999999,0.847,7.0,-3.068,1.0,0.0417,0.0292,2.26e-06,0.39,0.765,91.51899999999999,spotify:track:3djNBlI7xOggg7pnsOLaNm,284480.0,4.0,46
California Love - Original Version,Roger,0.7609999999999999,0.847,7.0,-3.068,1.0,0.0417,0.0292,2.26e-06,0.39,0.765,91.51899999999999,spotify:track:3djNBlI7xOggg7pnsOLaNm,284480.0,4.0,46
California Love - Original Version,Dr. Dre,0.7609999999999999,0.847,7.0,-3.068,1.0,0.0417,0.0292,2.26e-06,0.39,0.765,91.51899999999999,spotify:track:3djNBlI7xOggg7pnsOLaNm,284480.0,4.0,46
Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.,0.831,0.682,7.0,-5.697,1.0,0.23800000000000002,0.256,0.0,0.494,0.6,91.771,spotify:track:2KFg8kjYy0rYjWsXGhEQHN,319360.0,4.0,8
Hail Mary,Makaveli,0.654,0.637,10.0,-6.915,0.0,0.293,0.158,1.28e-05,0.33799999999999997,0.364,81.947,spotify:track:4akCwzFRS8Syu5uFy7L1sG,309800.0,4.0,7
Rosa Parks,Outkast,0.792,0.701,6.0,-7.1979999999999995,0.0,0.28300000000000003,0.105,0.0,0.7609999999999999,0.251,103.89,spotify:track:0shK5iZQppbHPQYiy60xs9,324373.0,4.0,30
Check the Rhime,A Tribe Called Quest,0.8809999999999999,0.361,11.0,-14.728,0.0,0.237,0.0502,0.00458,0.24600000000000002,0.799,96.43,spotify:track:4HfxDJ0uLHTLe0fZrx0MbQ,216693.0,4.0,4
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Wu-Tang Clan,0.479,0.5489999999999999,11.0,-10.550999999999998,0.0,0.373,0.57,0.0235,0.127,0.5760000000000001,180.985,spotify:track:119c93MHjrDLJTApCVGpvx,252187.0,4.0,88
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Method Man,0.479,0.5489999999999999,11.0,-10.550999999999998,0.0,0.373,0.57,0.0235,0.127,0.5760000000000001,180.985,spotify:track:119c93MHjrDLJTApCVGpvx,252187.0,4.0,88
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Raekwon,0.479,0.5489999999999999,11.0,-10.550999999999998,0.0,0.373,0.57,0.0235,0.127,0.5760000000000001,180.985,spotify:track:119c93MHjrDLJTApCVGpvx,252187.0,4.0,88
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Inspectah Deck,0.479,0.5489999999999999,11.0,-10.550999999999998,0.0,0.373,0.57,0.0235,0.127,0.5760000000000001,180.985,spotify:track:119c93MHjrDLJTApCVGpvx,252187.0,4.0,88
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Buddha Monk,0.479,0.5489999999999999,11.0,-10.550999999999998,0.0,0.373,0.57,0.0235,0.127,0.5760000000000001,180.985,spotify:track:119c93MHjrDLJTApCVGpvx,252187.0,4.0,88
Brooklyn's Finest,JAY-Z,0.495,0.715,6.0,-8.855,1.0,0.49700000000000005,0.135,1.04e-06,0.0748,0.743,189.862,spotify:track:4QpmwtoYEvENZJPQ6a2kbw,275640.0,4.0,0
Brooklyn's Finest,The Notorious B.I.G.,0.495,0.715,6.0,-8.855,1.0,0.49700000000000005,0.135,1.04e-06,0.0748,0.743,189.862,spotify:track:4QpmwtoYEvENZJPQ6a2kbw,275640.0,4.0,0
It Ain't Hard to Tell,Nas,0.69,0.7290000000000001,11.0,-5.819,0.0,0.221,1.7e-05,0.0431,0.152,0.35700000000000004,91.376,spotify:track:2CPturRUlpvirYr7VpkXCV,202107.0,4.0,42
Passin' Me By,The Pharcyde,0.759,0.7559999999999999,4.0,-8.145,0.0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,spotify:track:4KkwBjTLeXmBSIwLFqwlKU,303493.0,4.0,19
Hip 2 Da Game,Lord Finesse,0.769,0.752,11.0,-6.0,1.0,0.324,0.031,2.79e-06,0.0564,0.527,90.225,spotify:track:30eW6IlBK3wCwcB8TsPXua,243107.0,4.0,78
How Do You Want It,2Pac,0.763,0.84,8.0,-3.7039999999999997,1.0,0.0929,0.0346,0.0,0.0601,0.748,92.477,spotify:track:1eduDdsjMO7Or4EXnMf2iS,287547.0,4.0,66
Jazzy Belle,Outkast,0.878,0.65,11.0,-8.08,0.0,0.252,0.0178,0.0,0.0408,0.10099999999999999,92.03,spotify:track:6w4MlvpuxtbjGdL9YeTx89,251667.0,4.0,31
Been Around the World (feat. The Notorious B.I.G. & Mase),Diddy,0.815,0.529,6.0,-10.117,0.0,0.28,0.0191,0.0,0.406,0.73,99.439,spotify:track:1siDRjAa8MdxNoCHTiiQ7B,325933.0,4.0,78
Been Around the World (feat. The Notorious B.I.G. & Mase),The Notorious B.I.G.,0.815,0.529,6.0,-10.117,0.0,0.28,0.0191,0.0,0.406,0.73,99.439,spotify:track:1siDRjAa8MdxNoCHTiiQ7B,325933.0,4.0,78
Been Around the World (feat. The Notorious B.I.G. & Mase),Mase,0.815,0.529,6.0,-10.117,0.0,0.28,0.0191,0.0,0.406,0.73,99.439,spotify:track:1siDRjAa8MdxNoCHTiiQ7B,325933.0,4.0,78
Regulate,Warren G,0.8490000000000001,0.521,11.0,-12.999,0.0,0.21600000000000003,0.306,1.65e-06,0.115,0.763,95.262,spotify:track:68pWLkspLFIfIPPtzyTkQy,248867.0,4.0,4
Regulate,Nate Dogg,0.8490000000000001,0.521,11.0,-12.999,0.0,0.21600000000000003,0.306,1.65e-06,0.115,0.763,95.262,spotify:track:68pWLkspLFIfIPPtzyTkQy,248867.0,4.0,4
What They Do,The Roots,0.885,0.414,0.0,-10.539000000000001,1.0,0.168,0.341,0.00028900000000000003,0.0891,0.6829999999999999,92.727,spotify:track:1B53Y95tPd4ah4FExO0egE,357200.0,4.0,93
N.Y. State of Mind,Nas,0.665,0.91,6.0,-4.6819999999999995,0.0,0.223,0.0394,0.0,0.22699999999999998,0.887,84.09899999999999,spotify:track:0trHOzAhNpGCsGBEu7dOJo,293973.0,4.0,82
All Eyez On Me,2Pac,0.873,0.7190000000000001,1.0,-5.9479999999999995,1.0,0.248,0.03,0.0,0.33299999999999996,0.858,93.281,spotify:track:2xTft6GEZeTyWNpdX94rkf,307773.0,4.0,23
Shadowboxin',GZA,0.7040000000000001,0.642,1.0,-10.11,1.0,0.39,0.00704,1.43e-06,0.161,0.72,92.09,spotify:track:7bp5DfkdK1OAvNJ1U4HfDA,209973.0,4.0,15
Shadowboxin',Method Man,0.7040000000000001,0.642,1.0,-10.11,1.0,0.39,0.00704,1.43e-06,0.161,0.72,92.09,spotify:track:7bp5DfkdK1OAvNJ1U4HfDA,209973.0,4.0,15
Player's Ball,Outkast,0.857,0.764,1.0,-6.303999999999999,1.0,0.24600000000000002,0.0398,0.0,0.425,0.578,93.071,spotify:track:1RXEb6UTxJ05RffnAWfUOE,261267.0,4.0,16
Book of Life,Hi-Tech,0.647,0.564,1.0,-7.52,1.0,0.109,0.0138,0.0,0.14400000000000002,0.639,94.98700000000001,spotify:track:6g4FjLtgaFN6ADpE1FiAwM,298707.0,4.0,42
Feel Me Flow,Naughty By Nature,0.805,0.754,8.0,-6.678999999999999,0.0,0.156,0.0468,1.79e-06,0.0855,0.8440000000000001,90.214,spotify:track:6Kp8tQd95YPSrSUTkll2Of,212560.0,4.0,78
Cell Therapy,Goodie Mob,0.8490000000000001,0.47600000000000003,0.0,-10.479000000000001,1.0,0.445,0.0965,0.0,0.105,0.48,83.21,spotify:track:3MX96tMiJxVu7lQWKbgo2c,277133.0,4.0,39
Keep Their Heads Ringin',Dr. Dre,0.6709999999999999,0.737,0.0,-5.131,1.0,0.10800000000000001,0.0338,0.00344,0.0596,0.19699999999999998,90.51899999999999,spotify:track:1rylJ0VXvhOzLGNm401iaI,310227.0,4.0,61
Thuggish Ruggish Bone,Bone Thugs-N-Harmony,0.6829999999999999,0.74,11.0,-6.041,0.0,0.0462,0.00228,0.0,0.23800000000000002,0.65,129.515,spotify:track:2myYajO2Ip0zxKaXvm5YRL,281773.0,4.0,22
Street Dreams,Nas,0.752,0.611,11.0,-8.681000000000001,0.0,0.315,0.21,0.0,0.778,0.746,90.993,spotify:track:0QnGI4OgY8ReggLWvEXdgD,279933.0,4.0,0
Electric Relaxation,A Tribe Called Quest,0.866,0.534,11.0,-9.201,1.0,0.22899999999999998,0.184,0.266,0.0929,0.841,98.243,spotify:track:0eEXcw3JLVXcRxYrVYMy68,226133.0,4.0,4
I Like It (I Wanna Be Where You Are),Grand Puba,0.865,0.6409999999999999,10.0,-6.652,0.0,0.162,0.0611,0.00010700000000000001,0.218,0.762,95.307,spotify:track:3nqnWEZnYoetfO2ksMZZVK,263533.0,4.0,78
Forgot About Dre,Dr. Dre,0.925,0.737,8.0,-1.2919999999999998,1.0,0.0777,0.092,0.0,0.16899999999999998,0.603,133.946,spotify:track:0Zh5U48tZNeAzzLTV1CVBE,222240.0,4.0,75
Forgot About Dre,Eminem,0.925,0.737,8.0,-1.2919999999999998,1.0,0.0777,0.092,0.0,0.16899999999999998,0.603,133.946,spotify:track:0Zh5U48tZNeAzzLTV1CVBE,222240.0,4.0,75
I Juswanna Chill,Large Professor,0.754,0.8009999999999999,1.0,-5.992000000000001,0.0,0.35,0.184,0.0,0.132,0.391,90.84299999999999,spotify:track:3ipzZgH1766XXRamVwk1Iw,208867.0,4.0,78
Nas Is Like,Nas,0.634,0.845,11.0,-5.058,0.0,0.35200000000000004,0.00602,5.29e-06,0.0598,0.929,94.0,spotify:track:3gY6tiCNsuVi6s8kPV6aQg,237027.0,4.0,23
Word Iz Life,Poor Righteous Teachers,0.738,0.88,10.0,-5.364,0.0,0.316,0.0175,0.0604,0.087,0.7709999999999999,86.99,spotify:track:2rUaOWPwavTDdatnNc8n0w,270240.0,4.0,23
All About the Benjamins,Diddy,0.825,0.725,6.0,-4.145,1.0,0.204,0.0852,4.27e-06,0.251,0.7040000000000001,89.87200000000001,spotify:track:0gEF7HzO1mYr9Hp4pdKalV,277867.0,4.0,66
All About the Benjamins,Lil' Kim,0.825,0.725,6.0,-4.145,1.0,0.204,0.0852,4.27e-06,0.251,0.7040000000000001,89.87200000000001,spotify:track:0gEF7HzO1mYr9Hp4pdKalV,277867.0,4.0,66
All About the Benjamins,The LOX,0.825,0.725,6.0,-4.145,1.0,0.204,0.0852,4.27e-06,0.251,0.7040000000000001,89.87200000000001,spotify:track:0gEF7HzO1mYr9Hp4pdKalV,277867.0,4.0,66
All About the Benjamins,The Notorious B.I.G.,0.825,0.725,6.0,-4.145,1.0,0.204,0.0852,4.27e-06,0.251,0.7040000000000001,89.87200000000001,spotify:track:0gEF7HzO1mYr9Hp4pdKalV,277867.0,4.0,66
93 'Til Infinity,Souls Of Mischief,0.59,0.672,1.0,-11.792,1.0,0.41200000000000003,0.125,1.04e-06,0.147,0.688,206.247,spotify:track:0PV1TFUMTBrDETzW6KQulB,286440.0,4.0,79
Check Yo Self - Remix,Ice Cube,0.934,0.735,1.0,-6.667999999999999,1.0,0.251,0.031,8.599999999999999e-06,0.107,0.768,101.368,spotify:track:3NGT0Td7H4Is1qrlDQJxma,273107.0,4.0,58
Check Yo Self - Remix,Das EFX,0.934,0.735,1.0,-6.667999999999999,1.0,0.251,0.031,8.599999999999999e-06,0.107,0.768,101.368,spotify:track:3NGT0Td7H4Is1qrlDQJxma,273107.0,4.0,58
Real Muthaphuckkin G's,Eazy-E,0.735,0.797,11.0,-4.611000000000001,0.0,0.285,0.0174,0.0,0.62,0.731,170.44400000000002,spotify:track:4G19iP1Ltd4GLknCiS2k7y,332627.0,4.0,99
Survival of the Fittest,Mobb Deep,0.813,0.703,11.0,-5.077,0.0,0.268,0.125,1.26e-06,0.237,0.24100000000000002,94.82799999999999,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,224533.0,4.0,42
Ms. Fat Booty,Mos Def,0.782,0.589,1.0,-4.827,1.0,0.18899999999999997,0.14800000000000002,0.0,0.16399999999999998,0.8690000000000001,90.43799999999999,spotify:track:0IVAlb0cFCH1cQ974iR1TU,223547.0,4.0,78
If I Ruled the World (Imagine That) (feat. Lauryn Hill),Nas,0.879,0.564,10.0,-7.682,0.0,0.247,0.0474,9.43e-06,0.0519,0.523,93.90799999999999,spotify:track:5PQmSHzWnlgG4EBuIqjac2,282373.0,4.0,15
If I Ruled the World (Imagine That) (feat. Lauryn Hill),Ms. Lauryn Hill,0.879,0.564,10.0,-7.682,0.0,0.247,0.0474,9.43e-06,0.0519,0.523,93.90799999999999,spotify:track:5PQmSHzWnlgG4EBuIqjac2,282373.0,4.0,15
1st of Tha Month,Bone Thugs-N-Harmony,0.7290000000000001,0.581,5.0,-8.235,0.0,0.18,0.0777,3.81e-06,0.696,0.508,74.038,spotify:track:1dF5Y2dd7Wm4wZKvVjWBpr,314680.0,4.0,79
Award Tour,A Tribe Called Quest,0.812,0.6,7.0,-9.414,1.0,0.254,0.0030800000000000003,8.38e-06,0.17300000000000001,0.555,97.338,spotify:track:5YTM7OgQDt9EJAYcfHLniJ,226440.0,4.0,78
When I B On Tha Mic,Rakim,0.836,0.484,2.0,-7.332000000000001,1.0,0.327,0.0454,0.0,0.0557,0.8390000000000001,95.941,spotify:track:2p9sprAX27D6U5cuSE9NsM,222933.0,4.0,15
Luchini AKA This Is It,Camp Lo,0.721,0.9490000000000001,6.0,-5.685,1.0,0.278,0.0495,0.0,0.327,0.835,83.02799999999999,spotify:track:20DcrlNK0NcRknbX4wcEO4,240093.0,4.0,82
Live at the Barbeque - 2017 Remastered Version,Main Source,0.767,0.909,6.0,-4.3469999999999995,0.0,0.276,0.0794,0.0,0.389,0.39,102.074,spotify:track:4PvcavllGpo6lB8VkIgXIZ,275090.0,4.0,38
Live at the Barbeque - 2017 Remastered Version,Nas,0.767,0.909,6.0,-4.3469999999999995,0.0,0.276,0.0794,0.0,0.389,0.39,102.074,spotify:track:4PvcavllGpo6lB8VkIgXIZ,275090.0,4.0,38
Who Am I (What's My Name)?,Snoop Dogg,0.6920000000000001,0.833,7.0,-3.9739999999999998,1.0,0.0492,0.000136,1.98e-05,0.515,0.6920000000000001,96.814,spotify:track:5XhkV07Vou38wnrzwURUOC,246320.0,4.0,63
Temperature's Rising (feat. Crystal Johnson),Mobb Deep,0.804,0.823,1.0,-5.422000000000001,0.0,0.256,0.0812,0.0,0.0794,0.7190000000000001,87.322,spotify:track:0Y1wsOHYGbNNNGeYjQJ8BL,300200.0,4.0,58
Temperature's Rising (feat. Crystal Johnson),Crystal Johnson,0.804,0.823,1.0,-5.422000000000001,0.0,0.256,0.0812,0.0,0.0794,0.7190000000000001,87.322,spotify:track:0Y1wsOHYGbNNNGeYjQJ8BL,300200.0,4.0,58
How High - Remix,Method Man,0.76,0.794,2.0,-8.197000000000001,1.0,0.38799999999999996,0.0555,1.32e-05,0.265,0.649,91.619,spotify:track:4FDbLUb5SDKy3rnRtS02q1,239933.0,4.0,78
How High - Remix,Redman,0.76,0.794,2.0,-8.197000000000001,1.0,0.38799999999999996,0.0555,1.32e-05,0.265,0.649,91.619,spotify:track:4FDbLUb5SDKy3rnRtS02q1,239933.0,4.0,78
Grown Man Sport,Pete Rock,0.8009999999999999,0.757,7.0,-8.01,1.0,0.316,0.478,1.32e-05,0.163,0.607,88.025,spotify:track:6dRj771QZr0KOQVwaB6ykM,276373.0,4.0,15
Grown Man Sport,InI,0.8009999999999999,0.757,7.0,-8.01,1.0,0.316,0.478,1.32e-05,0.163,0.607,88.025,spotify:track:6dRj771QZr0KOQVwaB6ykM,276373.0,4.0,15
Let's Ride,Q-Tip,0.775,0.795,5.0,-4.171,1.0,0.20600000000000002,0.14800000000000002,0.00119,0.0411,0.7959999999999999,95.212,spotify:track:4UZlEcQmkAeh4mYokk8TNs,246493.0,4.0,78
I Wish,Skee-Lo,0.669,0.809,7.0,-7.146,1.0,0.147,0.00137,0.0,0.38,0.5720000000000001,97.885,spotify:track:3LklW07tvdx2AHsgfi1Mng,249293.0,4.0,22
Gotta Get Mine,MC Breed,0.855,0.52,7.0,-12.07,1.0,0.268,0.184,0.0,0.114,0.402,92.45100000000001,spotify:track:5oqSr3rehtGgZyDh0LCSA7,264760.0,4.0,4
Around The Way Girl,LL Cool J,0.608,0.669,1.0,-10.834000000000001,0.0,0.335,0.00435,0.0109,0.337,0.679,202.062,spotify:track:4Qxv2L4JICAWLFrBV6QeH8,246533.0,4.0,30
Coolie High,Camp Lo,0.765,0.601,11.0,-9.326,0.0,0.203,0.0225,0.0,0.385,0.368,85.928,spotify:track:6yZAdQyPJtXjATvAT8ERQg,241133.0,4.0,42
Fall in Love,Slum Village,0.738,0.5489999999999999,1.0,-8.017999999999999,1.0,0.20199999999999999,0.0669,0.0034200000000000003,0.11900000000000001,0.77,91.211,spotify:track:7f1KEQeZhfiigX131qdQbU,235200.0,4.0,31
They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,0.7609999999999999,0.6829999999999999,2.0,-10.889000000000001,1.0,0.16399999999999998,0.141,0.0,0.342,0.6709999999999999,101.787,spotify:track:2Mb3zpobD0CvJGWv6NpsPy,286693.0,4.0,42
Crush on You,Lil' Kim,0.8270000000000001,0.635,11.0,-6.77,0.0,0.251,0.278,0.00011899999999999999,0.109,0.7659999999999999,88.87,spotify:track:1bb6bROP3OXMHcPw84MtmN,275640.0,4.0,15
If Your Girl Only Knew (feat Timbaland and Missy Elliott),Aaliyah,0.8440000000000001,0.733,9.0,-3.658,0.0,0.0392,0.141,0.000657,0.13699999999999998,0.8220000000000001,88.41799999999999,spotify:track:0tDeSKBOBsKHFurhXURSXp,290907.0,4.0,66
If Your Girl Only Knew (feat Timbaland and Missy Elliott),Timbaland,0.8440000000000001,0.733,9.0,-3.658,0.0,0.0392,0.141,0.000657,0.13699999999999998,0.8220000000000001,88.41799999999999,spotify:track:0tDeSKBOBsKHFurhXURSXp,290907.0,4.0,66
If Your Girl Only Knew (feat Timbaland and Missy Elliott),Missy Elliott,0.8440000000000001,0.733,9.0,-3.658,0.0,0.0392,0.141,0.000657,0.13699999999999998,0.8220000000000001,88.41799999999999,spotify:track:0tDeSKBOBsKHFurhXURSXp,290907.0,4.0,66
Just Don't Give A Fuck,Eminem,0.552,0.932,4.0,-1.818,0.0,0.258,0.000729,0.0,0.209,0.705,85.56700000000001,spotify:track:0KkrT0y1iht0tqgh9vrGd3,242573.0,4.0,75
Work,Gang Starr,0.795,0.835,7.0,-4.672,0.0,0.27899999999999997,0.0313,0.0,0.057,0.799,92.581,spotify:track:52QkhYa8lRm7DD6Mb8996S,177667.0,4.0,23
"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Raekwon,0.6829999999999999,0.902,1.0,-7.388999999999999,0.0,0.29100000000000004,0.21899999999999997,0.0007610000000000001,0.226,0.7240000000000001,90.447,spotify:track:6SI4JD7iyQ0rrudhCNtMv0,253227.0,4.0,19
"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Ghostface Killah,0.6829999999999999,0.902,1.0,-7.388999999999999,0.0,0.29100000000000004,0.21899999999999997,0.0007610000000000001,0.226,0.7240000000000001,90.447,spotify:track:6SI4JD7iyQ0rrudhCNtMv0,253227.0,4.0,19
"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Method Man,0.6829999999999999,0.902,1.0,-7.388999999999999,0.0,0.29100000000000004,0.21899999999999997,0.0007610000000000001,0.226,0.7240000000000001,90.447,spotify:track:6SI4JD7iyQ0rrudhCNtMv0,253227.0,4.0,19
"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Cappadonna,0.6829999999999999,0.902,1.0,-7.388999999999999,0.0,0.29100000000000004,0.21899999999999997,0.0007610000000000001,0.226,0.7240000000000001,90.447,spotify:track:6SI4JD7iyQ0rrudhCNtMv0,253227.0,4.0,19
We Run Things (It's Like Dat),Da Bush Babees,0.804,0.644,7.0,-6.992999999999999,1.0,0.293,0.0377,0.0,0.0897,0.6970000000000001,94.014,spotify:track:22GbJVEc04zY06E5g8K5Qz,251242.0,4.0,58
Wreckonize - Remix Vocal,Smif-N-Wessun,0.775,0.451,1.0,-9.164,1.0,0.0567,0.29600000000000004,6.31e-06,0.12300000000000001,0.5589999999999999,92.986,spotify:track:22Yq5tkMN8JE7h1Bq3pWHS,233200.0,4.0,28
Can I Get A...,JAY-Z,0.792,0.6940000000000001,8.0,-8.496,0.0,0.33,0.0619,2.3199999999999998e-05,0.25,0.804,177.09400000000002,spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,309773.0,4.0,16
Can I Get A...,Amil,0.792,0.6940000000000001,8.0,-8.496,0.0,0.33,0.0619,2.3199999999999998e-05,0.25,0.804,177.09400000000002,spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,309773.0,4.0,16
Can I Get A...,Ja Rule,0.792,0.6940000000000001,8.0,-8.496,0.0,0.33,0.0619,2.3199999999999998e-05,0.25,0.804,177.09400000000002,spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,309773.0,4.0,16
Shimmy Shimmy Ya,ODB,0.8140000000000001,0.48100000000000004,0.0,-5.183,1.0,0.245,0.09699999999999999,3.8299999999999996e-05,0.0495,0.193,96.25200000000001,spotify:track:3ABG1UQTk0eLYUAeWkmfMi,161400.0,4.0,31
Mass Appeal,Gang Starr,0.8079999999999999,0.726,10.0,-8.435,0.0,0.252,0.0208,0.276,0.129,0.616,96.12,spotify:track:3lGBvPUgO7MJltUnBlOpe9,221027.0,4.0,31
I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,Method Man,0.722,0.745,4.0,-6.059,0.0,0.0536,0.151,6.26e-06,0.337,0.607,95.021,spotify:track:6C3yPXYG2NJYlIYVe5J7hv,309947.0,4.0,79
I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,Mary J. Blige,0.722,0.745,4.0,-6.059,0.0,0.0536,0.151,6.26e-06,0.337,0.607,95.021,spotify:track:6C3yPXYG2NJYlIYVe5J7hv,309947.0,4.0,79
What U See Is What U Get,Xzibit,0.7240000000000001,0.8059999999999999,1.0,-6.843,0.0,0.295,0.0541,0.0,0.314,0.586,93.863,spotify:track:4ezafcOuI5em8LoE2xxnpv,308907.0,4.0,8
Never Fail (with Benny The Butcher),Morray,0.605,0.648,1.0,-7.539,0.0,0.272,0.0278,0.0,0.25,0.248,158.189,spotify:track:0myEYpzyBetSo4tgKs7oUx,200800.0,4.0,52
Never Fail (with Benny The Butcher),Benny The Butcher,0.605,0.648,1.0,-7.539,0.0,0.272,0.0278,0.0,0.25,0.248,158.189,spotify:track:0myEYpzyBetSo4tgKs7oUx,200800.0,4.0,52
Lamborghini Geeski,EST Gee,0.726,0.541,1.0,-6.164,1.0,0.188,0.0262,0.0,0.17300000000000001,0.349,155.083,spotify:track:6zKn5ATZWR6XUeK53UoOKC,171349.0,4.0,79
Let's Get It,Hunxho,0.8140000000000001,0.34,7.0,-9.392000000000001,0.0,0.503,0.0438,0.0,0.0959,0.6779999999999999,160.059,spotify:track:4XfkvrC5rmOYqeTP2ft7lj,173424.0,4.0,15
No Option,Flipp Dinero,0.8190000000000001,0.569,1.0,-8.91,1.0,0.129,0.11900000000000001,0.0,0.0659,0.799,112.976,spotify:track:2LNiTlYDSFntPkU3qvUc6Y,229414.0,4.0,31
Breakdown,Smiley,0.88,0.557,0.0,-8.966000000000001,0.0,0.282,0.10099999999999999,0.0,0.0976,0.42100000000000004,112.005,spotify:track:0Fu7sYDdybCQ7VZYUYh5Ge,192020.0,4.0,31
I'm The One,LPB Poody,0.8320000000000001,0.6509999999999999,1.0,-7.699,1.0,0.254,0.0432,0.0,0.192,0.406,103.008,spotify:track:44T0AhTa6pkc4mEqUGta1s,168272.0,4.0,56
